"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"04/15/2024 00:05:00","CAPITL",61757,38.81,0.76,0.00
"04/15/2024 00:05:00","CENTRL",61754,37.51,-0.53,0.00
"04/15/2024 00:05:00","DUNWOD",61760,39.64,1.60,0.00
"04/15/2024 00:05:00","GENESE",61753,36.22,-1.83,0.00
"04/15/2024 00:05:00","H Q",61844,38.35,0.30,0.00
"04/15/2024 00:05:00","HUD VL",61758,39.45,1.41,0.00
"04/15/2024 00:05:00","LONGIL",61762,39.49,1.45,0.00
"04/15/2024 00:05:00","MHK VL",61756,38.81,0.76,0.00
"04/15/2024 00:05:00","MILLWD",61759,39.57,1.52,0.00
"04/15/2024 00:05:00","N.Y.C.",61761,39.87,1.83,0.00
"04/15/2024 00:05:00","NORTH",61755,38.92,0.88,0.00
"04/15/2024 00:05:00","NPX",61845,38.92,0.88,0.00
"04/15/2024 00:05:00","O H",61846,35.63,-2.93,-0.51
"04/15/2024 00:05:00","PJM",61847,37.89,-0.15,0.00
"04/15/2024 00:05:00","WEST",61752,35.88,-2.17,0.00
"04/15/2024 00:10:00","CAPITL",61757,31.13,0.58,0.00
"04/15/2024 00:10:00","CENTRL",61754,30.27,-0.28,0.00
"04/15/2024 00:10:00","DUNWOD",61760,31.74,1.19,0.00
"04/15/2024 00:10:00","GENESE",61753,29.24,-1.31,0.00
"04/15/2024 00:10:00","H Q",61844,30.79,0.24,0.00
"04/15/2024 00:10:00","HUD VL",61758,31.62,1.07,0.00
"04/15/2024 00:10:00","LONGIL",61762,31.62,1.07,0.00
"04/15/2024 00:10:00","MHK VL",61756,31.16,0.61,0.00
"04/15/2024 00:10:00","MILLWD",61759,31.65,1.10,0.00
"04/15/2024 00:10:00","N.Y.C.",61761,31.92,1.38,0.00
"04/15/2024 00:10:00","NORTH",61755,31.25,0.70,0.00
"04/15/2024 00:10:00","NPX",61845,31.19,0.64,0.00
"04/15/2024 00:10:00","O H",61846,28.95,-2.11,-0.51
"04/15/2024 00:10:00","PJM",61847,30.52,-0.03,0.00
"04/15/2024 00:10:00","WEST",61752,29.08,-1.47,0.00
"04/15/2024 00:15:00","CAPITL",61757,29.24,0.54,0.00
"04/15/2024 00:15:00","CENTRL",61754,28.43,-0.26,0.00
"04/15/2024 00:15:00","DUNWOD",61760,29.81,1.12,0.00
"04/15/2024 00:15:00","GENESE",61753,27.66,-1.03,0.00
"04/15/2024 00:15:00","H Q",61844,28.89,0.20,0.00
